d_host_has_profile_pic,d_host_identity_verified,f_neighbourhood,f_property_type,n_accommodates,n_bathroom,n_bedrooms,n_beds,price,n_minimum_nights,n_maximum_nights,d_instant_bookable,f_bathroom,am_backyard,am_baking sheet,am_bathtub,am_bed linens,am_cable tv,am_carbon monoxide alarm,am_children\u2019s books and toys,am_cleaning products,am_clothing storage: wardrobe,am_coffee maker,am_cooking basics,am_crib,am_dedicated workspace,am_dining table,am_dishes and silverware,am_dishwasher,am_drying rack for clothing,am_elevator,am_essentials,am_ethernet connection,am_extra pillows and blankets,am_fire extinguisher,am_first aid kit,am_free parking on premises,am_free street parking,am_freezer,am_hangers,am_heating,am_high chair,am_host greets you,am_hot water,am_hot water kettle,am_iron,am_kitchen,am_lockbox,am_long term stays allowed,am_luggage dropoff allowed,am_microwave,am_nespresso machine,am_pack \u2019n play/travel crib,am_paid parking off premises,am_paid parking on premises,am_patio or balcony,am_portable fans,am_private entrance,am_room-darkening shades,am_security cameras on property,am_shower gel,am_single level home,am_smart lock,am_smoke alarm,am_toaster,am_washer,am_wine glasses,am__tv,n_dist_from_center,f_beds,f_bedrooms,f_minimum_nights,f_maximum_nights
1,1,Donaustadt,Apartment,2,1.0,1,2,39.0,3,1125,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,13.178784012908041,2,1.0,3,
1,1,Donaustadt,Apartment,2,1.0,1,2,39.0,3,1125,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,13.127813694425713,2,1.0,3,
1,1,Donaustadt,Apartment,2,1.0,1,2,48.0,3,1125,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,13.183842829423483,2,1.0,3,
1,1,Donaustadt,Apartment,2,1.0,1,2,45.0,3,1125,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,13.1864961229257,2,1.0,3,
1,1,Donaustadt,Condo,2,1.0,1,2,39.0,3,1125,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13.253023519574853,2,1.0,3,
1,1,Landstrasse,Apartment,2,1.0,1,1,49.0,4,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2.4464365142053066,1,0.0,3,1.0
1,1,Donaustadt,Apartment,6,1.0,2,6,123.0,4,1125,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,11.219036127264909,4,2.0,3,
1,1,Donaustadt,Apartment,4,1.5,2,4,87.0,3,1125,1,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,10.176987549071395,4,2.0,3,
1,1,Rudolfsheim-Funfhaus,Apartment,4,1.0,1,2,35.0,3,1125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8384868857621286,2,1.0,3,
1,1,Favoriten,Apartment,4,1.0,2,5,65.0,2,1125,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3.787249957204214,4,2.0,2,
1,1,Penzing,Apartment,2,1.5,1,1,56.0,3,91,0,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.32702802181433,1,0.0,3,2.0
1,1,Alsergrund,Serviced Apartment,2,1.0,1,1,62.0,1,180,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.6472829734278074,1,0.0,1,2.0
1,1,Alsergrund,Serviced Apartment,2,1.0,1,1,62.0,1,180,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.5443801302761844,1,0.0,1,2.0
1,1,Rudolfsheim-Funfhaus,Apartment,4,1.0,2,2,41.0,4,90,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,4.437058060454177,2,1.0,3,2.0
1,1,Alsergrund,Apartment,4,1.0,1,2,61.0,1,1125,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1.5976632136171156,2,1.0,1,
1,1,Wieden,Apartment,4,1.0,2,2,500.0,1,1125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2.1865239675662003,2,1.0,1,
1,0,Rudolfsheim-Funfhaus,Apartment,2,1.0,1,1,80.0,4,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.614643351296266,1,0.0,3,1.0
1,1,Leopoldstadt,Condo,6,2.0,3,3,280.0,30,90,1,3,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1.4076452066746925,3,2.0,3,2.0
1,0,Wieden,Apartment,3,1.0,1,1,69.0,2,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.6532843460582796,1,0.0,2,
1,1,Leopoldstadt,Apartment,2,1.0,1,1,40.0,2,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.428170017465352,1,0.0,2,1.0
1,1,Neubau,Apartment,5,1.5,2,3,62.0,1,180,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2.4247026050911145,3,2.0,1,2.0
1,1,Donaustadt,Apartment,5,1.0,2,5,77.0,3,1125,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,11.170997809451737,4,2.0,3,
1,1,Mariahilf,Apartment,2,1.0,1,1,76.0,1,1125,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1.7534612486778391,1,0.0,1,
1,1,Landstrasse,Apartment,6,2.0,2,2,399.0,3,1125,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8488808404393962,2,1.0,3,
1,0,Penzing,Apartment,4,1.5,1,2,79.0,3,14,0,2,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,5.368577203285968,2,1.0,3,1.0
1,1,Mariahilf,Apartment,2,1.0,1,1,80.0,7,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.2355435350507067,1,0.0,3,
1,1,Wieden,Apartment,2,1.0,1,1,67.0,1,31,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2.3306421771124977,1,0.0,1,1.0
1,0,Brigittenau,Apartment,6,1.0,2,5,55.0,2,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.771998942228357,4,2.0,2,
1,0,Landstrasse,Apartment,3,1.0,1,2,35.0,1,1125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2753498569323907,2,1.0,1,
1,1,Penzing,Apartment,4,1.0,1,1,67.0,2,1125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.906435056694482,1,0.0,2,
1,1,Favoriten,Apartment,4,1.5,2,2,35.0,3,1125,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.8251753374873916,2,1.0,3,
1,1,Alsergrund,Apartment,4,1.5,2,3,115.0,1,365,0,2,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.5056290911264223,3,2.0,1,3.0
1,0,Leopoldstadt,Apartment,4,1.0,1,2,110.0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.1939914969215601,2,1.0,2,1.0
1,1,Mariahilf,Apartment,4,1.0,1,2,97.0,2,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.645935355333544,2,1.0,2,1.0
1,1,Mariahilf,Apartment,4,1.0,1,1,97.0,2,1125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6484869658788872,1,0.0,2,
1,0,Ottakring,Apartment,2,1.0,1,1,34.0,1,1125,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.120415740132428,1,0.0,1,
1,1,Landstrasse,Apartment,2,1.0,1,1,45.0,90,1095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.6286002005994198,1,0.0,3,3.0
1,1,Landstrasse,Apartment,2,1.0,1,1,90.0,30,1095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.644331706440522,1,0.0,3,3.0
1,1,Rudolfsheim-Funfhaus,Apartment,6,1.0,1,5,48.0,3,360,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.161099119306571,4,2.0,3,3.0
1,1,Favoriten,Apartment,4,1.5,1,3,37.0,1,1125,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3.5898465951314296,3,2.0,1,
1,0,Rudolfsheim-Funfhaus,Condo,2,1.0,1,1,68.0,4,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,3.917088694674528,1,0.0,3,1.0
1,1,Meidling,Apartment,3,1.0,1,2,35.0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.71028719496096,2,1.0,1,1.0
1,1,Donaustadt,Apartment,4,1.0,2,2,60.0,4,31,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,4.069301226250926,2,1.0,3,1.0
1,0,Donaustadt,Condo,2,1.0,1,2,26.0,1,1125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.836796269264682,2,1.0,1,
1,0,Wieden,Condo,2,1.5,1,1,63.0,2,1125,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.297230557796734,1,0.0,2,
1,1,Penzing,Apartment,4,1.0,2,2,60.0,3,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.161742399247753,2,1.0,3,1.0
1,0,Neubau,Condo,3,1.0,1,1,99.0,5,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.91942065929081,1,0.0,3,1.0
0,1,Meidling,Apartment,4,1.0,1,2,57.0,2,1125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4.930087463281553,2,1.0,2,
1,0,Brigittenau,Apartment,4,1.5,1,1,35.0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.933525244653968,1,0.0,2,1.0
1,0,Dobling,Apartment,2,1.0,1,1,49.0,4,25,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,3.747333449401287,1,0.0,3,1.0
1,0,Dobling,Apartment,2,1.0,1,1,49.0,4,30,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,3.7653277558180793,1,0.0,3,1.0
1,0,Innere Stadt,Apartment,6,1.5,2,4,142.0,1,1125,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2874136341779193,4,2.0,1,
1,1,Innere Stadt,Apartment,4,1.0,2,3,145.0,2,362,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0.24220860909977715,3,2.0,2,3.0
1,0,Favoriten,Condo,4,1.0,1,1,80.0,2,7,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.414521795862214,1,0.0,2,1.0
1,1,Floridsdorf,Condo,4,1.0,1,2,27.0,28,1125,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,9.029578871386443,2,1.0,3,
1,1,Landstrasse,Apartment,2,1.0,1,1,55.0,5,30,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1.3040780622960342,1,0.0,3,1.0
1,1,Donaustadt,Apartment,2,1.0,1,2,30.0,28,168,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,6.180798393338623,2,1.0,3,2.0
1,1,Leopoldstadt,Apartment,3,1.0,1,2,43.0,2,1125,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,2.900915613592695,2,1.0,2,
1,0,Favoriten,Condo,2,1.0,1,1,45.0,5,14,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3.642284436792986,1,0.0,3,1.0
1,0,Leopoldstadt,Apartment,2,1.0,1,1,69.0,3,60,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2.349958114418382,1,0.0,3,2.0
1,1,Hietzing,Condo,4,1.5,1,2,78.0,3,90,0,2,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,6.316802779290864,2,1.0,3,2.0
1,1,Wieden,Loft,6,1.5,3,3,102.0,2,365,0,2,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,2.111161237427853,3,2.0,2,3.0
1,1,Alsergrund,Apartment,4,1.0,1,2,54.0,2,180,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,2.322659341842449,2,1.0,2,2.0
1,0,Favoriten,Apartment,2,1.0,1,1,50.0,2,1125,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.029813087071568,1,0.0,2,
1,0,Brigittenau,Apartment,3,1.5,1,1,28.0,2,1125,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2631247938303822,1,0.0,2,
1,0,Leopoldstadt,Apartment,2,1.0,1,2,30.0,1,1125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1291604734953955,2,1.0,1,
1,1,Leopoldstadt,Apartment,6,1.0,2,2,143.0,1,365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4048972703785751,2,1.0,1,3.0
1,1,Hernals,Apartment,3,1.0,1,2,79.0,1,1125,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.485960249657668,2,1.0,1,
1,1,Ottakring,Apartment,2,1.0,1,1,77.0,3,31,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9867850000186342,1,0.0,3,1.0
1,0,Leopoldstadt,Apartment,3,1.0,1,1,80.0,2,28,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1.6891627736967472,1,0.0,2,1.0
1,1,Wieden,Apartment,2,1.0,1,1,95.0,7,80,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.048130111150555,1,0.0,3,2.0
1,1,Alsergrund,Loft,6,2.5,2,2,195.0,3,1125,1,4,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,2.1772302313663325,2,1.0,3,
1,0,Favoriten,Apartment,3,1.0,1,2,26.0,2,21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.1152022962400023,2,1.0,2,1.0
1,1,Landstrasse,Loft,2,1.0,1,1,80.0,3,1125,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.157696267890569,1,0.0,3,
1,1,Margareten,Apartment,2,1.0,1,2,43.0,3,1124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.9498163342021937,2,1.0,3,3.0
1,1,Wahring,Apartment,4,1.0,2,2,26.0,14,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9845531709451083,2,1.0,3,1.0
1,1,Landstrasse,Apartment,6,1.0,2,3,135.0,3,1095,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.4493958386086554,3,2.0,3,3.0
1,1,Landstrasse,Loft,2,1.0,1,1,98.0,3,180,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2591269033831178,1,0.0,3,2.0
1,1,Landstrasse,Loft,2,1.0,1,1,98.0,3,180,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.290328927267998,1,0.0,3,2.0
